HFA ID,Address,Building Units,Owner Name,HUD LIHTC ID,BBL / Parcel ID,BIN (NYC DOB),Census Tract (2020),Assembly District,State Senate District,Congressional District,latitude,longitude,Property name,Total Project Units,Number of buildings in project,Management name,Contact address,Contact phone,Contact email,County,New Construction / Rehab,Placed-in-Service date,Floodplain 100-yr / 500-yr flag,School district name,School district SDL code,x,y
2259,"84 - 86 Floverton Street, Rochester, 14610",2,"Harris Park Preservation, LLC",NY-15-90106,,NA,36055007700,136,55,25,43.15124,-77.555218,Harris Park Preservation,114,28,"Conifer Management, LLC",,,,Monroe,Preservation / Rehab,12/18/2014,Not in floodplain,ROCHESTER CITY SD,261600,292235.3888281284,4780779.574187424
2259,"88 - 90 Floverton Street, Rochester, 14610",2,"Harris Park Preservation, LLC",NY-15-90107,,NA,36055007700,136,55,25,43.151308,-77.555181,Harris Park Preservation,114,28,"Conifer Management, LLC",,,,Monroe,Preservation / Rehab,12/18/2014,Not in floodplain,ROCHESTER CITY SD,261600,292238.62792083254,4780787.034341158
2259,"92 - 94 Floverton Street, Rochester, 14610",2,"Harris Park Preservation, LLC",NY-15-90108,,NA,36055007700,136,55,25,43.151377,-77.555143,Harris Park Preservation,114,28,"Conifer Management, LLC",,,,Monroe,Preservation / Rehab,12/18/2014,Not in floodplain,ROCHESTER CITY SD,261600,292241.9517100088,4780794.603073064
2259,"96 - 97 Harris Park, Rochester, 14610",5,"Harris Park Preservation, LLC",NY-15-90109,,NA,36055007700,136,55,25,43.151006,-77.554472,Harris Park Preservation,114,28,"Conifer Management, LLC",,,,Monroe,Preservation / Rehab,12/18/2014,Not in floodplain,ROCHESTER CITY SD,261600,292295.2557387477,4780751.735340798
2259,"98 - 99 Harris Park, Rochester, 14610",5,"Harris Park Preservation, LLC",NY-15-90110,,NA,36055007700,136,55,25,43.151007,-77.554453,Harris Park Preservation,114,28,"Conifer Management, LLC",,,,Monroe,Preservation / Rehab,12/18/2014,Not in floodplain,ROCHESTER CITY SD,261600,292296.80408941885,4780751.799259076
2259,"100 - 101 Harris Park, Rochester, 14610",5,"Harris Park Preservation, LLC",NY-15-90111,,NA,36055007700,136,55,25,43.151007,-77.554434,Harris Park Preservation,114,28,"Conifer Management, LLC",,,,Monroe,Preservation / Rehab,12/18/2014,Not in floodplain,ROCHESTER CITY SD,261600,292298.3490514337,4780751.752119188
2259,"102 Harris Park, Rochester, 14610",4,"Harris Park Preservation, LLC",NY-15-90112,,NA,36055007700,136,55,25,43.151959,-77.553805,Harris Park Preservation,114,28,"Conifer Management, LLC",,,,Monroe,Preservation / Rehab,12/18/2014,Not in floodplain,ROCHESTER CITY SD,261600,292352.7206102236,4780855.919450801
2259,"104 Harris Park, Rochester, 14610",4,"Harris Park Preservation, LLC",NY-15-90113,,NA,36055007700,136,55,25,43.152089,-77.553329,Harris Park Preservation,114,28,"Conifer Management, LLC",,,,Monroe,Preservation / Rehab,12/18/2014,Not in floodplain,ROCHESTER CITY SD,261600,292391.8657068749,4780869.176484259
2259,"106 Harris Park, Rochester, 14610",4,"Harris Park Preservation, LLC",NY-15-90114,,NA,36055007700,136,55,25,43.15208,-77.553156,Harris Park Preservation,114,28,"Conifer Management, LLC",,,,Monroe,Preservation / Rehab,12/18/2014,Not in floodplain,ROCHESTER CITY SD,261600,292405.9022602593,4780867.747937475
2259,"108 - 109 Harris Park, Rochester, 14610",5,"Harris Park Preservation, LLC",NY-15-90115,,NA,36055007700,136,55,25,43.15101,-77.554357,Harris Park Preservation,114,28,"Conifer Management, LLC",,,,Monroe,Preservation / Rehab,12/18/2014,Not in floodplain,ROCHESTER CITY SD,261600,292304.62037877145,4780751.894257732
2259,"110 - 111 Harris Park, Rochester, 14610",5,"Harris Park Preservation, LLC",NY-15-90116,,NA,36055007700,136,55,25,43.15101,-77.554338,Harris Park Preservation,114,28,"Conifer Management, LLC",,,,Monroe,Preservation / Rehab,12/18/2014,Not in floodplain,ROCHESTER CITY SD,261600,292306.165340703,4780751.847119617
2259,"112 - 113 Harris Park, Rochester, 14610",5,"Harris Park Preservation, LLC",NY-15-90117,,NA,36055007700,136,55,25,43.151011,-77.554319,Harris Park Preservation,114,28,"Conifer Management, LLC",,,,Monroe,Preservation / Rehab,12/18/2014,Not in floodplain,ROCHESTER CITY SD,261600,292307.7136910858,4780751.911040369
2259,"114 - 115 Harris Park, Rochester, 14610",5,"Harris Park Preservation, LLC",NY-15-90118,,NA,36055007700,136,55,25,43.151012,-77.5543,Harris Park Preservation,114,28,"Conifer Management, LLC",,,,Monroe,Preservation / Rehab,12/18/2014,Not in floodplain,ROCHESTER CITY SD,261600,292309.2620414167,4780751.974961474
2259,"116 Harris Park, Rochester, 14610",4,"Harris Park Preservation, LLC",NY-15-90119,,NA,36055007700,136,55,25,43.151316,-77.553499,Harris Park Preservation,114,28,"Conifer Management, LLC",,,,Monroe,Preservation / Rehab,12/18/2014,Not in floodplain,ROCHESTER CITY SD,261600,292375.4241416956,4780783.749855129
2259,"118 - 119 Harris Park, Rochester, 14610",5,"Harris Park Preservation, LLC",NY-15-90120,,NA,36055007700,136,55,25,43.151013,-77.554262,Harris Park Preservation,114,28,"Conifer Management, LLC",,,,Monroe,Preservation / Rehab,12/18/2014,Not in floodplain,ROCHESTER CITY SD,261600,292312.3553535446,4780751.991746218
2259,"120 - 121 Harris Park, Rochester, 14610",5,"Harris Park Preservation, LLC",NY-15-90121,,NA,36055007700,136,55,25,43.151013,-77.554243,Harris Park Preservation,114,28,"Conifer Management, LLC",,,,Monroe,Preservation / Rehab,12/18/2014,Not in floodplain,ROCHESTER CITY SD,261600,292313.9003153888,4780751.944609859
2259,"124 - 125 Harris Park, Rochester, 14610",5,"Harris Park Preservation, LLC",NY-15-90122,,NA,36055007700,136,55,25,43.151014,-77.554205,Harris Park Preservation,114,28,"Conifer Management, LLC",,,,Monroe,Preservation / Rehab,12/18/2014,Not in floodplain,ROCHESTER CITY SD,261600,292316.9936273815,4780751.96139671
2259,"126 - 127 Harris Park, Rochester, 14610",5,"Harris Park Preservation, LLC",NY-15-90123,,NA,36055007700,136,55,25,43.151015,-77.554186,Harris Park Preservation,114,28,"Conifer Management, LLC",,,,Monroe,Preservation / Rehab,12/18/2014,Not in floodplain,ROCHESTER CITY SD,261600,292318.54197747656,4780752.02531992
2259,"128 - 129 Harris Park, Rochester, 14610",5,"Harris Park Preservation, LLC",NY-15-90124,,NA,36055007700,136,55,25,43.151016,-77.554167,Harris Park Preservation,114,28,"Conifer Management, LLC",,,,Monroe,Preservation / Rehab,12/18/2014,Not in floodplain,ROCHESTER CITY SD,261600,292320.0903275196,4780752.089243481
2259,"130 Harris Park, Rochester, 14610",4,"Harris Park Preservation, LLC",NY-15-90125,,NA,36055007700,136,55,25,43.151137,-77.554811,Harris Park Preservation,114,28,"Conifer Management, LLC",,,,Monroe,Preservation / Rehab,12/18/2014,Not in floodplain,ROCHESTER CITY SD,261600,292268.13433659135,4780767.1251470605
2259,"132 - 133 Harris Park, Rochester, 14610",5,"Harris Park Preservation, LLC",NY-15-90126,,NA,36055007700,136,55,25,43.151016,-77.554127,Harris Park Preservation,114,28,"Conifer Management, LLC",,,,Monroe,Preservation / Rehab,12/18/2014,Not in floodplain,ROCHESTER CITY SD,261600,292323.3428786008,4780751.990013145
2259,"134 - 135 Harris Park, Rochester, 14610",5,"Harris Park Preservation, LLC",NY-15-90127,,NA,36055007700,136,55,25,43.151017,-77.554108,Harris Park Preservation,114,28,"Conifer Management, LLC",,,,Monroe,Preservation / Rehab,12/18/2014,Not in floodplain,ROCHESTER CITY SD,261600,292324.8912285318,4780752.053937801
2259,"136 - 137 Harris Park, Rochester, 14610",5,"Harris Park Preservation, LLC",NY-15-90128,,NA,36055007700,136,55,25,43.151017,-77.554089,Harris Park Preservation,114,28,"Conifer Management, LLC",,,,Monroe,Preservation / Rehab,12/18/2014,Not in floodplain,ROCHESTER CITY SD,261600,292326.436190266,4780752.006804288
2259,"138 - 139 Harris Park, Rochester, 14610",5,"Harris Park Preservation, LLC",NY-15-90129,,NA,36055007700,136,55,25,43.151017,-77.55407,Harris Park Preservation,114,28,"Conifer Management, LLC",,,,Monroe,Preservation / Rehab,12/18/2014,Not in floodplain,ROCHESTER CITY SD,261600,292327.9811519998,4780751.959671126
2260,"2750 WEST 33RD STREET, BROOKLYN, 11224",334,Bay Park One- A LLC,,3069790100,3347686,36047033000,46,23,8,40.578356,-74.001316,Bay Park I Apartments,334,3,Grenadier Realty Corp.,,,,Kings,Preservation / Rehab,12/31/2016,100-year,NYC GEOG DIST #21 - BROOKLYN,332100,584524.4780680658,4492431.498469506
2260,"2770 WEST 33RD STREET, BROOKLYN, 11224",,Bay Park One- A LLC,,3069790100,3253907,36047033000,46,23,8,40.57784628,-74.00137028,Bay Park I Apartments,334,3,Grenadier Realty Corp.,,,,Kings,Preservation / Rehab,12/31/2016,100-year,NYC GEOG DIST #21 - BROOKLYN,332100,584520.5255146954,4492374.865431799
2260,"3325 NEPTUNE AVENUE, BROOKLYN, 11224",,Bay Park One- A LLC,,3069790100,3253907,36047033000,46,23,8,40.57754457,-74.00075571,Bay Park I Apartments,334,3,Grenadier Realty Corp.,,,,Kings,Preservation / Rehab,12/31/2016,100-year,NYC GEOG DIST #21 - BROOKLYN,332100,584572.9213658381,4492341.964394699
2261,"3395-3415 NEPTUNE AVENUE, Brooklyn, 11224",338,Bay Park Two- A LLC,NY-18-90133,3069790100,3253907,36047033000,46,23,8,40.57722423,-74.00066505,Bay Park II Apartments,338,1,Grenadier Realty Corp.,,,,Kings,Preservation / Rehab,12/31/2016,100-year,NYC GEOG DIST #21 - BROOKLYN,332100,584580.9981382485,4492306.492446907
2262,"39 Valley View Lane, Livingston Manor, 12758",7,Hemlock Preservation Associates LLC,NY-17-90077,,NA,36105950201,100,51,19,41.90457093,-74.82731786,Hemlock Ridge,60,8,"WB Residential Communities, Inc.",,,,Sullivan,Preservation / Rehab,4/18/2017,Not in floodplain,LIVINGSTON MANOR CSD,591302,514322.4739325503,4639195.347935629
2262,"23 Valley View Lane, Livingston Manor, 12758",7,Hemlock Preservation Associates LLC,NY-17-90078,,NA,36105950201,100,51,19,41.90500656,-74.82708381,Hemlock Ridge,60,8,"WB Residential Communities, Inc.",,,,Sullivan,Preservation / Rehab,4/18/2017,Not in floodplain,LIVINGSTON MANOR CSD,591302,514341.7888484564,4639243.753757328
2262,"17 Valley View Lane, Livingston Manor, 12758",7,Hemlock Preservation Associates LLC,NY-17-90079,,NA,36105950201,100,51,19,41.9055151,-74.82689203,Hemlock Ridge,60,8,"WB Residential Communities, Inc.",,,,Sullivan,Preservation / Rehab,4/18/2017,Not in floodplain,LIVINGSTON MANOR CSD,591302,514357.5812839041,4639300.247544342
2262,"5 Valley View Lane, Livingston Manor, 12758",8,Hemlock Preservation Associates LLC,NY-17-90080,,NA,36105950201,100,51,19,41.9060761,-74.82668514,Hemlock Ridge,60,8,"WB Residential Communities, Inc.",,,,Sullivan,Preservation / Rehab,4/18/2017,Not in floodplain,LIVINGSTON MANOR CSD,591302,514374.6149125315,4639362.568384888
2262,"40 Valley View Lane, Livingston Manor, 12758",7,Hemlock Preservation Associates LLC,NY-17-90081,,NA,36105950201,100,51,19,41.90468218,-74.82790861,Hemlock Ridge,60,8,"WB Residential Communities, Inc.",,,,Sullivan,Preservation / Rehab,4/18/2017,Not in floodplain,LIVINGSTON MANOR CSD,591302,514273.45158973587,4639207.601235099
2262,"12 Oak View Path, Livingston Manor, 12758",8,Hemlock Preservation Associates LLC,NY-17-90082,,NA,36105950201,100,51,19,41.90504225,-74.82804644,Hemlock Ridge,60,8,"WB Residential Communities, Inc.",,,,Sullivan,Preservation / Rehab,4/18/2017,Not in floodplain,LIVINGSTON MANOR CSD,591302,514261.93967868836,4639247.555825941
2262,"13 Oak View Path, Livingston Manor, 12758",8,Hemlock Preservation Associates LLC,NY-17-90083,,NA,36105950201,100,51,19,41.90532632,-74.82837836,Hemlock Ridge,60,8,"WB Residential Communities, Inc.",,,,Sullivan,Preservation / Rehab,4/18/2017,Not in floodplain,LIVINGSTON MANOR CSD,591302,514234.3469116641,4639279.040156218
2262,"14 Oak View Path, Livingston Manor, 12758",8,Hemlock Preservation Associates LLC,NY-17-90084,,NA,36105950201,100,51,19,41.90538661,-74.82790264,Hemlock Ridge,60,8,"WB Residential Communities, Inc.",,,,Sullivan,Preservation / Rehab,4/18/2017,Not in floodplain,LIVINGSTON MANOR CSD,591302,514273.78984590736,4639285.8130247835
2267,"411 E 178th St, Bronx, 10457",171,Webster Avenue Supportive LLC,NY-19-90108,2030280055,2128909,36005037900,86,32,15,40.84924194,-73.89966805,Webster,171,1,Breaking Ground Management,,,,Bronx,Preservation / Rehab,3/8/2018,Not in floodplain,NYC GEOG DIST #10 - BRONX,321000,592750.9703413298,4522604.269983987
2270,"870 Ocean Pkwy, Brooklyn, 11230",182,Marien Heim Towers Associates LP,NY-17-90016,3065080006,3170453,36047051800,42,21,9,40.641073,-73.959609,Marien Heim Tower,182,1,Marien Heim Towers Management,,,,Kings,Preservation / Rehab,7/7/2015,100-year,NYC GEOG DIST #22 - BROOKLYN,332200,587972.1516634318,4499434.249221762
2272,"60 UNION AVENUE, New Rochelle, 10801",167,Washington House LLC,NY-18-90134,,NA,36119006302,91,34,16,40.910197,-73.786956,WASHINGTON HOUSE,211,2,,,,,Westchester,New Construction,12/29/2014,Not in floodplain,NEW ROCHELLE CITY SD,661100,602158.301278248,4529496.412357643
2272,"60 UNION AVENUE, New Rochelle, 10801",44,Washington House LLC,NY-18-90135,,NA,36119006302,91,34,16,40.910197,-73.786956,WASHINGTON HOUSE,211,2,,,,,Westchester,New Construction,12/29/2014,Not in floodplain,NEW ROCHELLE CITY SD,661100,602158.301278248,4529496.412357643
2273,"7 Ludlow Street, Yonkers, 10701",71,Ludlow Commons Limited Partnership,NY-18-90098,,NA,36119000101,89,35,16,40.923702,-73.896325,Ludlow Commons,71,1,Westhab Inc.,,,,Westchester,New Construction,11/29/2017,Not in floodplain,YONKERS CITY SD,662300,592928.5390503912,4530873.647959865
2275,"108 Aster Lane, Ithaca, 14850",68,CV at Cayuga Meadows LLC,NY-18-90157,,NA,36055001900,136,56,25,43.195073,-77.645261,Cayuga Meadows,68,1,Conifer Management Realty,,,,Tompkins,Preservation / Rehab,8/22/2017,Not in floodplain,ROCHESTER CITY SD,261600,285067.547914888,4785875.05217519
2276,"94 North 3rd Street, Brooklyn, 11249",75,"125 Metropolitan Owner, LLC",NY-19-90208,3023587504,3425618,36047055500,50,59,7,40.71644,-73.962559,125 Metropolitan Avenue Apartments,75,1,Lisa Management,,,,Kings,New Construction,2/28/2018,Not in floodplain,NYC GEOG DIST #14 - BROOKLYN,331400,587623.9536750794,4507797.496518017
2277,"787 E. 149th Street, Bronx, 10455",99,Maria Isabel LP,NY-17-90002,2026530001,2086465,36005007900,84,29,15,40.812935,-73.906668,Maria Isabel,99,1,"South Bronx Community Management Company, Inc.",,,,Bronx,Preservation / Rehab,6/29/2016,Not in floodplain,NYC GEOG DIST # 7 - BRONX,320700,592211.200398912,4518566.476570602
2278,"182 Ave D, Rochester, 14608",40,Urban League of Rochester,NY-16-90031,,NA,36055005100,137,56,25,43.18042326,-77.61953762,"Mills and Michelsen, LLC",59,2,Christopher Community,,,,Monroe,New Construction,7/30/2015,Not in floodplain,ROCHESTER CITY SD,261600,287106.7707619873,4784182.281929335
2278,"3 Brown Street, Rochester, 14608",19,Urban League of Rochester,NY-16-90032,,NA,36055000200,137,56,25,43.16210781,-77.61955686,"Mills and Michelsen, LLC",59,2,Christopher Community,,,,Monroe,New Construction,7/30/2015,Not in floodplain,ROCHESTER CITY SD,261600,287041.5343544717,4782148.2316201655
2282,"1023 Ravenside Lane  , Webster, 14580",60,"VOA Cobblestone Place Apartments, LLC",NY-17-90001,,NA,36055011209,130,55,25,43.206981,-77.454322,VOA Cobblestone Place,60,1,Conifer Management Realty,,,,Monroe,New Construction,10/13/2016,Not in floodplain,WEBSTER CSD,261901,300621.1403305613,4786724.627839444
2284,"11 Hastings Drive, Beacon, 12508",68,Highland Meadows Senior LP,NY-17-90007,,NA,36027210101,104,39,18,41.510918,-73.957678,Highland Meadows Senior ,68,1,"Community Services Programs, Inc.",,,,Dutchess,New Construction,5/24/2019,Not in floodplain,BEACON CITY SD,130200,586981.0616290108,4596000.724466017
2285,"233 Halstead Ave, Mamaroneck, 10543",75,Mamaroneck Towers LP,NY-16-90121,,NA,36119007200,91,37,16,40.953914,-73.735686,Mamaroneck Towers,75,1,"WB Residential Communities, Inc.",,,,Westchester,New Construction,12/29/2014,500-year,MAMARONECK UFSD,660701,606406.0059915503,4534410.667475921
2286,"43-25 Hunter Street, Long Island City, 11101",195,43-25 Hunter LLC,NY-18-90128,4004337501,4617191,36081001902,36,59,7,40.747693,-73.942826,43-25 Hunter Street Affordable Lessee L.L.C.,974,1,Rockrose Development Corporation,,,,Queens,New Construction,9/30/2017,Not in floodplain,NYC GEOG DIST #30 - QUEENS,343000,589248.8887091111,4511286.678741304
2288,"23 W 3rd St, Jamestown, 14701",88,Millennial Housing Companies,NY-17-90010,,NA,36013030500,150,57,23,42.096019,-79.242253,Covenant Manor,88,1,,,,,Chautauqua,Preservation / Rehab,12/30/2014,Not in floodplain,JAMESTOWN CITY SD,061700,149162.5222611485,4669152.601592658
2289,"110-112 Third Ave, Mount Vernon, 10550",131,Petrillo Apartments LLC,NY-18-90021,,NA,36119003100,89,36,16,40.909042,-73.835152,Petrillo,131,1,Community Housing Management Corp.,,,,Westchester,New Construction,12/31/2015,Not in floodplain,MT VERNON SCHOOL DISTRICT,660900,598101.0284857614,4529313.027786606
2291,"54 Railroad Ave, Copiague, 11726",45,"Conifer Commons, LLC",NY-17-90014,,NA,36103123701,11,8,2,40.68076,-73.402429,15 Copiague Commons,90,2,"Conifer Management, LLC",,,,Suffolk,New Construction,8/20/2017,Not in floodplain,COPIAGUE UFSD,580105,635007.0057618215,4504546.444532455
2291,"56 Railroad Ave, Copiague, 11726",45,"Conifer Commons, LLC",NY-17-90015,,NA,36103123701,11,8,2,40.680427,-73.401474,15 Copiague Commons,90,2,"Conifer Management, LLC",,,,Suffolk,New Construction,8/1/2017,Not in floodplain,COPIAGUE UFSD,580105,635088.386222694,4504510.945948537
2292,"33 Bond Street, Brooklyn, 11201",714,33 Bond St. (LIHTC) LLC,NY-17-90027,3001667502,3422112,36047003700,52,26,10,40.688538,-73.983586,33 Bond Street,714,1,"TF Cornerstone, Inc.",,,,Kings,New Construction,6/30/2017,100-year,NYC GEOG DIST #15 - BROOKLYN,331500,585883.7860238578,4504679.429598603
2293,"555 10th Ave, New York, 10018",27,555 Tenth Avenue LLC,NY-17-90059,1010697501,1089722,36061011700,75,47,12,40.758759,-73.996499,555Ten,598,2,Extell Management Services,,,,New York,New Construction,3/31/2017,100-year,NYC GEOG DIST # 2 - MANHATTAN,310200,584703.5816015824,4512461.892013851
2293,"555 10th Ave, New York, 10018",93,555 Tenth Avenue LLC,NY-17-90060,1010697501,1089722,36061011700,75,47,12,40.75858966,-73.99645587,555Ten,598,2,Extell Management Services,,,,New York,New Construction,3/31/2017,Not in floodplain,NYC GEOG DIST # 2 - MANHATTAN,310200,584707.4371580702,4512443.135659155
2298,"2264 Morris AVE, Bronx, 10453",94,"2264 Morris Avenue Partners, LLC",NY-19-90105,2031710013,2013863,36005023704,86,33,13,40.857657,-73.901947,2264 Morris Avenue Apartments,94,1,"Services for the Underserved, Inc.",,,,Bronx,New Construction,12/25/2018,,NYC GEOG DIST #10 - BRONX,321000,592547.1538574736,4523536.0119286785
2299,"1100 Emery Street, Fulton, 13069",3,Emery Street I Limited Partnership,NY-18-90087,,NA,36075021102,120,50,24,43.325254,-76.398216,Emery Grove Apartments,95,11,Fulton Housing Authority,,,,Oswego,Preservation / Rehab,6/29/2016,Not in floodplain,FULTON CITY SD,460500,386636.01656063396,4797883.920725752
2299,"1100 Emery Street, Fulton, 13069",7,Emery Street I Limited Partnership,NY-18-90088,,NA,36075021102,120,50,24,43.325254,-76.398216,Emery Grove Apartments,95,11,Fulton Housing Authority,,,,Oswego,Preservation / Rehab,6/29/2016,Not in floodplain,FULTON CITY SD,460500,386636.01656063396,4797883.920725752
2299,"1100 Emery Street, Fulton, 13069",6,Emery Street I Limited Partnership,NY-18-90089,,NA,36075021102,120,50,24,43.325254,-76.398216,Emery Grove Apartments,95,11,Fulton Housing Authority,,,,Oswego,Preservation / Rehab,6/29/2016,Not in floodplain,FULTON CITY SD,460500,386636.01656063396,4797883.920725752
2299,"1100 Emery Street, Fulton, 13069",4,Emery Street I Limited Partnership,NY-18-90092,,NA,36075021102,120,50,24,43.325254,-76.398216,Emery Grove Apartments,95,11,Fulton Housing Authority,,,,Oswego,Preservation / Rehab,9/7/2017,Not in floodplain,FULTON CITY SD,460500,386636.01656063396,4797883.920725752
2299,"1100 Emery Street, Fulton, 13069",4,Emery Street I Limited Partnership,NY-18-90093,,NA,36075021102,120,50,24,43.325254,-76.398216,Emery Grove Apartments,95,11,Fulton Housing Authority,,,,Oswego,Preservation / Rehab,8/30/2017,Not in floodplain,FULTON CITY SD,460500,386636.01656063396,4797883.920725752
2299,"1100 Emery Street, Fulton, 13069",6,Emery Street I Limited Partnership,NY-18-90094,,NA,36075021102,120,50,24,43.325254,-76.398216,Emery Grove Apartments,95,11,Fulton Housing Authority,,,,Oswego,Preservation / Rehab,8/30/2017,Not in floodplain,FULTON CITY SD,460500,386636.01656063396,4797883.920725752
2299,"1100 Emery Street, Fulton, 13069",8,Emery Street I Limited Partnership,NY-18-90095,,NA,36075021102,120,50,24,43.325254,-76.398216,Emery Grove Apartments,95,11,Fulton Housing Authority,,,,Oswego,Preservation / Rehab,10/17/2017,Not in floodplain,FULTON CITY SD,460500,386636.01656063396,4797883.920725752
2299,"1100 Emery Street, Fulton, 13069",7,Emery Street I Limited Partnership,NY-18-90096,,NA,36075021102,120,50,24,43.325254,-76.398216,Emery Grove Apartments,95,11,Fulton Housing Authority,,,,Oswego,Preservation / Rehab,9/27/2017,Not in floodplain,FULTON CITY SD,460500,386636.01656063396,4797883.920725752
2299,"1100 Emery Street, Fulton, 13069",5,Emery Street I Limited Partnership,NY-18-90097,,NA,36075021102,120,50,24,43.325254,-76.398216,Emery Grove Apartments,95,11,Fulton Housing Authority,,,,Oswego,Preservation / Rehab,9/27/2017,Not in floodplain,FULTON CITY SD,460500,386636.01656063396,4797883.920725752
2299,"1100 Emery Street, Fulton, 13069",5,Emery Street I Limited Partnership,NY-18-90090,,NA,36075021102,120,50,24,43.325254,-76.398216,Emery Grove Apartments,95,11,Fulton Housing Authority,,,,Oswego,Preservation / Rehab,6/29/2016,Not in floodplain,FULTON CITY SD,460500,386636.01656063396,4797883.920725752
2299,"1100 Emery Street, Fulton, 13069",40,Emery Street I Limited Partnership,NY-18-90091,,NA,36075021102,120,50,24,43.325254,-76.398216,Emery Grove Apartments,95,11,Fulton Housing Authority,,,,Oswego,Preservation / Rehab,1/30/2017,Not in floodplain,FULTON CITY SD,460500,386636.01656063396,4797883.920725752
2300,"111 EAST 172ND ST, BRONX, 10452",126,"Community Access, Inc.",NY-20-90185,2028350012,2094538,36005020900,77,32,15,40.84167,-73.913691,111 EAST 172ND ST,126,1,"Community Access, Inc.",,,,New York,New Construction,6/18/2019,Not in floodplain,NYC GEOG DIST # 9 - BRONX,320900,591579.3283283447,4521748.958079504
2303,"120-1 Lawrenceville St, Kingston, 12401",9,Norwich Corp.,NY-18-90003,,NA,36111951400,103,41,19,41.956994,-74.000151,Seven Greens,149,16,"Hallkeen Management, LLC",,,,Ulster,Preservation / Rehab,12/16/2015,Not in floodplain,KINGSTON CITY SD,620600,582861.3022182162,4645484.734466707
2303,"120-2 Lawrenceville St, Kingston, 12401",10,Norwich Corp.,NY-18-90004,,NA,36111951400,103,41,19,41.956994,-74.000151,Seven Greens,149,16,"Hallkeen Management, LLC",,,,Ulster,Preservation / Rehab,12/16/2015,Not in floodplain,KINGSTON CITY SD,620600,582861.3022182162,4645484.734466707
2303,"120-3 Lawrenceville St, Kingston, 12401",8,Norwich Corp.,NY-18-90005,,NA,36111951400,103,41,19,41.956994,-74.000151,Seven Greens,149,16,"Hallkeen Management, LLC",,,,Ulster,Preservation / Rehab,12/16/2015,Not in floodplain,KINGSTON CITY SD,620600,582861.3022182162,4645484.734466707
2303,"120-4 Lawrenceville St, Kingston, 12401",9,Norwich Corp.,NY-18-90006,,NA,36111951400,103,41,19,41.956994,-74.000151,Seven Greens,149,16,"Hallkeen Management, LLC",,,,Ulster,Preservation / Rehab,12/16/2015,Not in floodplain,KINGSTON CITY SD,620600,582861.3022182162,4645484.734466707
2303,"120-5 Lawrenceville St, Kingston, 12401",8,Norwich Corp.,NY-18-90007,,NA,36111951400,103,41,19,41.956994,-74.000151,Seven Greens,149,16,"Hallkeen Management, LLC",,,,Ulster,Preservation / Rehab,12/16/2015,Not in floodplain,KINGSTON CITY SD,620600,582861.3022182162,4645484.734466707
2303,"120-6 Lawrenceville St, Kingston, 12401",10,Norwich Corp.,NY-18-90008,,NA,36111951400,103,41,19,41.956994,-74.000151,Seven Greens,149,16,"Hallkeen Management, LLC",,,,Ulster,Preservation / Rehab,12/16/2015,Not in floodplain,KINGSTON CITY SD,620600,582861.3022182162,4645484.734466707
2303,"120-7 Lawrenceville St, Kingston, 12401",10,Norwich Corp.,NY-18-90009,,NA,36111951400,103,41,19,41.956994,-74.000151,Seven Greens,149,16,"Hallkeen Management, LLC",,,,Ulster,Preservation / Rehab,12/16/2015,Not in floodplain,KINGSTON CITY SD,620600,582861.3022182162,4645484.734466707
2303,"120-8 Lawrenceville St, Kingston, 12401",8,Norwich Corp.,NY-18-90010,,NA,36111951400,103,41,19,41.956994,-74.000151,Seven Greens,149,16,"Hallkeen Management, LLC",,,,Ulster,Preservation / Rehab,12/16/2015,Not in floodplain,KINGSTON CITY SD,620600,582861.3022182162,4645484.734466707
2303,"120-9 Lawrenceville St, Kingston, 12401",10,Norwich Corp.,NY-18-90011,,NA,36111951400,103,41,19,41.956994,-74.000151,Seven Greens,149,16,"Hallkeen Management, LLC",,,,Ulster,Preservation / Rehab,12/16/2015,Not in floodplain,KINGSTON CITY SD,620600,582861.3022182162,4645484.734466707
2303,"120-10 Lawrenceville St, Kingston, 12401",8,Norwich Corp.,NY-18-90012,,NA,36111951400,103,41,19,41.956994,-74.000151,Seven Greens,149,16,"Hallkeen Management, LLC",,,,Ulster,Preservation / Rehab,12/16/2015,Not in floodplain,KINGSTON CITY SD,620600,582861.3022182162,4645484.734466707
2303,"120-11 Lawrenceville St, Kingston, 12401",8,Norwich Corp.,NY-18-90013,,NA,36111951400,103,41,19,41.956994,-74.000151,Seven Greens,149,16,"Hallkeen Management, LLC",,,,Ulster,Preservation / Rehab,12/16/2015,Not in floodplain,KINGSTON CITY SD,620600,582861.3022182162,4645484.734466707
2303,"120-12 Lawrenceville St, Kingston, 12401",9,Norwich Corp.,NY-18-90014,,NA,36111951400,103,41,19,41.956994,-74.000151,Seven Greens,149,16,"Hallkeen Management, LLC",,,,Ulster,Preservation / Rehab,12/16/2015,Not in floodplain,KINGSTON CITY SD,620600,582861.3022182162,4645484.734466707
2303,"120-13 Lawrenceville St, Kingston, 12401",10,Norwich Corp.,NY-18-90015,,NA,36111951400,103,41,19,41.956994,-74.000151,Seven Greens,149,16,"Hallkeen Management, LLC",,,,Ulster,Preservation / Rehab,12/16/2015,Not in floodplain,KINGSTON CITY SD,620600,582861.3022182162,4645484.734466707
